"time.dax2." "AdjClose"
2004-04-06 4022.810059
2004-04-07 4001.159912
2004-04-08 4013.530029
2004-04-13 4071.419922
2004-04-14 4012.77002
2004-04-15 4004.610107
2004-04-16 4033.97998
2004-04-19 4025.070068
2004-04-20 4061.129883
2004-04-21 4026.149902
2004-04-22 4059.149902
2004-04-23 4103.620117
2004-04-26 4125.830078
2004-04-27 4134.100098
2004-04-28 4065.73999
2004-04-29 4008.909912
2004-04-30 3985.209961
2004-05-03 4007.649902
2004-05-04 3990.75
2004-05-05 4022.100098
2004-05-06 3909.459961
2004-05-07 3895.639893
2004-05-10 3784.610107
2004-05-11 3849.840088
2004-05-12 3776.23999
2004-05-13 3824.929932
2004-05-14 3803.100098
2004-05-17 3754.370117
2004-05-18 3789.23999
2004-05-19 3872.26001
2004-05-20 3839.320068
2004-05-21 3831.840088
2004-05-24 3867.840088
2004-05-25 3828.070068
2004-05-26 3867.52002
2004-05-27 3913.330078
2004-05-28 3902.719971
2004-05-31 3921.409912
2004-06-01 3864.179932
2004-06-02 3888.310059
2004-06-03 3917.080078
2004-06-04 3961.929932
2004-06-07 4017.810059
2004-06-08 4018.949951
2004-06-09 3997.76001
2004-06-10 4021.639893
2004-06-11 4014.560059
2004-06-14 3948.649902
2004-06-15 3987.300049
2004-06-16 4003.23999
2004-06-17 3985.459961
2004-06-18 3999.790039
2004-06-21 3989.310059
2004-06-22 3928.389893
2004-06-23 3945.100098
2004-06-24 4007.050049
2004-06-25 4013.350098
2004-06-28 4069.350098
2004-06-29 4069.72998
2004-06-30 4052.72998
2004-07-01 4035.02002
2004-07-02 3998.77002
2004-07-05 3995.72998
2004-07-06 3944.879883
2004-07-07 3930.580078
2004-07-08 3934.47998
2004-07-09 3924.48999
2004-07-12 3893.23999
2004-07-13 3903.879883
2004-07-14 3898.840088
2004-07-15 3847.189941
2004-07-16 3845.929932
2004-07-19 3812.629883
2004-07-20 3837.600098
2004-07-21 3877.47998
2004-07-22 3801.050049
2004-07-23 3797.330078
2004-07-26 3752.590088
2004-07-27 3814.080078
2004-07-28 3807.209961
2004-07-29 3889.679932
2004-07-30 3895.610107
2004-08-02 3862.709961
2004-08-03 3877.320068
2004-08-04 3823.73999
2004-08-05 3829.030029
2004-08-06 3727.73999
2004-08-09 3690.330078
2004-08-10 3720.639893
2004-08-11 3678.909912
2004-08-12 3658.110107
2004-08-13 3646.98999
2004-08-16 3699.110107
2004-08-17 3705.72998
2004-08-18 3726.5
2004-08-19 3722.98999
2004-08-20 3712.610107
2004-08-23 3772.139893
2004-08-24 3771
2004-08-25 3788.879883
2004-08-26 3832.280029
2004-08-27 3851.179932
2004-08-30 3838.850098
2004-08-31 3785.209961
2004-09-01 3817.620117
2004-09-02 3833.449951
2004-09-03 3866.98999
2004-09-06 3887.580078
2004-09-07 3889.040039
2004-09-08 3884.159912
2004-09-09 3851.219971
2004-09-10 3886.030029
2004-09-13 3953.310059
2004-09-14 3947.75
2004-09-15 3941.75
2004-09-16 3963.649902
2004-09-17 3988.070068
2004-09-20 3977.679932
2004-09-21 3991.02002
2004-09-22 3942.350098
2004-09-23 3905.659912
2004-09-24 3910.300049
2004-09-27 3874.370117
2004-09-28 3882.27002
2004-09-29 3920.360107
2004-09-30 3892.899902
2004-10-01 3994.959961
2004-10-04 4033.280029
2004-10-05 4048.709961
2004-10-06 4049.659912
2004-10-07 4043.360107
2004-10-08 4015.540039
2004-10-11 4017.820068
2004-10-12 3957.600098
2004-10-13 3976.030029
2004-10-14 3940.459961
2004-10-15 3922.110107
2004-10-18 3915.169922
2004-10-19 3964.129883
2004-10-20 3912.399902
2004-10-21 3934.060059
2004-10-22 3935.139893
2004-10-25 3854.409912
2004-10-26 3862.26001
2004-10-27 3929.030029
2004-10-28 3959.590088
2004-10-29 3960.25
2004-11-01 4012.639893
2004-11-02 4037.570068
2004-11-03 4039.040039
2004-11-04 4041.379883
2004-11-05 4063.580078
2004-11-08 4068.969971
2004-11-09 4065.330078
2004-11-10 4089.129883
2004-11-11 4130.810059
2004-11-12 4143.350098
2004-11-15 4134.339844
2004-11-16 4117.220215
2004-11-17 4183.410156
2004-11-18 4178.680176
2004-11-19 4134.890137
2004-11-22 4123.97998
2004-11-23 4113.370117
2004-11-24 4125.299805
2004-11-25 4160.350098
2004-11-26 4154.27002
2004-11-29 4146.97998
2004-11-30 4126
2004-12-01 4186.029785
2004-12-02 4216.399902
2004-12-03 4208.870117
2004-12-06 4193.910156
2004-12-07 4212.620117
2004-12-08 4201.350098
2004-12-09 4150.410156
2004-12-10 4174.549805
2004-12-13 4219.240234
2004-12-14 4231.299805
2004-12-15 4213.689941
2004-12-16 4233.709961
2004-12-17 4182.27002
2004-12-20 4211.549805
2004-12-21 4214.390137
2004-12-22 4241.279785
2004-12-23 4251.620117
2004-12-27 4235.359863
2004-12-28 4261.790039
2004-12-29 4247.75
2004-12-30 4256.080078
2005-01-03 4291.529785
2005-01-04 4290.5
2005-01-05 4258.240234
2005-01-06 4300.939941
2005-01-07 4316.399902
2005-01-10 4307.370117
2005-01-11 4258.009766
2005-01-12 4208.819824
2005-01-13 4212.140137
2005-01-14 4232.359863
2005-01-17 4245.509766
2005-01-18 4250.709961
2005-01-19 4245.549805
2005-01-20 4220.430176
2005-01-21 4213.700195
2005-01-24 4201.890137
2005-01-25 4233.950195
2005-01-26 4214.120117
2005-01-27 4216.410156
2005-01-28 4201.810059
2005-01-31 4254.850098
2005-02-01 4279.970215
2005-02-02 4296.310059
2005-02-03 4281.640137
2005-02-04 4339.279785
2005-02-07 4366.350098
2005-02-08 4371.390137
2005-02-09 4353.149902
2005-02-10 4342.009766
2005-02-11 4387.799805
2005-02-14 4386.399902
2005-02-15 4402.029785
2005-02-16 4368.77002
2005-02-17 4369.680176
2005-02-18 4359.470215
2005-02-21 4353.339844
2005-02-22 4323.209961
2005-02-23 4310.660156
2005-02-24 4304.290039
2005-02-25 4348.640137
2005-02-28 4350.490234
2005-03-01 4383.620117
2005-03-02 4393.430176
2005-03-03 4373.27002
2005-03-04 4423.52002
2005-03-07 4428.089844
2005-03-08 4396.5
2005-03-09 4375.600098
2005-03-10 4337.680176
2005-03-11 4360.490234
2005-03-14 4367.299805
2005-03-15 4387.689941
2005-03-16 4309.109863
2005-03-17 4315.919922
2005-03-18 4327.180176
2005-03-21 4296.359863
2005-03-22 4320.689941
2005-03-23 4317.200195
2005-03-24 4343.600098
2005-03-29 4351.890137
2005-03-30 4347.52002
2005-03-31 4348.77002
2005-04-01 4373.529785
2005-04-04 4341.390137
2005-04-05 4362.609863
2005-04-06 4379.180176
2005-04-07 4389.52002
2005-04-08 4400.680176
2005-04-11 4396.089844
2005-04-12 4372.120117
2005-04-13 4405.689941
2005-04-14 4402.049805
2005-04-15 4312.25
2005-04-18 4202.200195
2005-04-19 4204.609863
2005-04-20 4178.620117
2005-04-21 4193.700195
2005-04-22 4223.040039
2005-04-25 4246.959961
2005-04-26 4233.759766
2005-04-27 4189.02002
2005-04-28 4178.100098
2005-04-29 4184.839844
2005-05-02 4224.02002
2005-05-03 4245.540039
2005-05-04 4264.350098
2005-05-05 4299.509766
2005-05-06 4311.060059
2005-05-09 4292.410156
2005-05-10 4251.129883
2005-05-11 4244.160156
2005-05-12 4267.049805
2005-05-13 4275.700195
2005-05-16 4262.180176
2005-05-17 4251.77002
2005-05-18 4324.600098
2005-05-19 4360.419922
2005-05-20 4360.680176
2005-05-23 4406.950195
2005-05-24 4396.640137
2005-05-25 4389.540039
2005-05-26 4436.600098
2005-05-27 4444.709961
2005-05-30 4480.430176
2005-05-31 4460.629883
2005-06-01 4527.169922
2005-06-02 4532.169922
2005-06-03 4510.390137
2005-06-06 4497.259766
2005-06-07 4566.009766
2005-06-08 4557.290039
2005-06-09 4562.75
2005-06-10 4586.100098
2005-06-13 4599.209961
2005-06-14 4591.689941
2005-06-15 4548.419922
2005-06-16 4579.870117
2005-06-17 4604.569824
2005-06-20 4586.859863
2005-06-21 4608.109863
2005-06-22 4619.600098
2005-06-23 4627.47998
2005-06-24 4566.47998
2005-06-27 4523.819824
2005-06-28 4557.459961
2005-06-29 4583.629883
2005-06-30 4586.279785
2005-07-01 4617.069824
2005-07-04 4623.410156
2005-07-05 4603.649902
2005-07-06 4615.490234
2005-07-07 4530.180176
2005-07-08 4597.970215
2005-07-11 4663.379883
2005-07-12 4653.029785
2005-07-13 4679.890137
2005-07-14 4699.27002
2005-07-15 4712.899902
2005-07-18 4719.569824
2005-07-19 4770.540039
2005-07-20 4784.5
2005-07-21 4829.870117
2005-07-22 4836.899902
2005-07-25 4842.700195
2005-07-26 4843.490234
2005-07-27 4855.350098
2005-07-28 4892.5
2005-07-29 4886.5
2005-08-01 4890.850098
2005-08-02 4932.870117
2005-08-03 4923.120117
2005-08-04 4874.060059
2005-08-05 4827.180176
2005-08-08 4837.859863
2005-08-09 4909.47998
2005-08-10 4990.569824
2005-08-11 4953.930176
2005-08-12 4937.330078
2005-08-15 4922.339844
2005-08-16 4883.810059
2005-08-17 4871.459961
2005-08-18 4851.27002
2005-08-19 4929.910156
2005-08-22 4941.689941
2005-08-23 4917.740234
2005-08-24 4915.950195
2005-08-25 4856.009766
2005-08-26 4783.799805
2005-08-29 4812.240234
2005-08-30 4791.720215
2005-08-31 4829.689941
2005-09-01 4842.939941
2005-09-02 4837.810059
2005-09-05 4909.890137
2005-09-06 4968.279785
2005-09-07 4988.140137
2005-09-08 4992.75
2005-09-09 5005.930176
2005-09-12 4989.97998
2005-09-13 4901.879883
2005-09-14 4911.169922
2005-09-15 4905.97998
2005-09-16 4986.5
2005-09-19 4926.129883
2005-09-20 4962.859863
2005-09-21 4875.220215
2005-09-22 4849.009766
2005-09-23 4882.580078
2005-09-26 4998.160156
2005-09-27 4965.879883
2005-09-28 5048.740234
2005-09-29 5021.169922
2005-09-30 5044.120117
2005-10-03 5082.069824
2005-10-04 5138.02002
2005-10-05 5069.419922
2005-10-06 5017.27002
2005-10-07 5007.77002
2005-10-10 5022.790039
2005-10-11 5032.459961
2005-10-12 4981.77002
2005-10-13 4950.069824
2005-10-14 4975.560059
2005-10-17 4978.830078
2005-10-18 4947.180176
2005-10-19 4845.97998
2005-10-20 4864.25
2005-10-21 4838.399902
2005-10-24 4901.790039
2005-10-25 4872.970215
2005-10-26 4900.790039
2005-10-27 4806.049805
2005-10-28 4825.640137
2005-10-31 4929.069824
2005-11-01 4922.549805
2005-11-02 4954.830078
2005-11-03 5011
2005-11-04 4995.240234
2005-11-07 5024.200195
2005-11-08 5008.830078
2005-11-09 5011.379883
2005-11-10 5015.549805
2005-11-11 5090.75
2005-11-14 5092.430176
2005-11-15 5110.609863
2005-11-16 5081.459961
2005-11-17 5099.720215
2005-11-18 5123.5
2005-11-21 5170.609863
2005-11-22 5174.720215
2005-11-23 5196.080078
2005-11-24 5187.97998
2005-11-25 5194.27002
2005-11-28 5176.589844
2005-11-29 5199.47998
2005-11-30 5193.399902
2005-12-01 5266.549805
2005-12-02 5307.990234
2005-12-05 5266.859863
2005-12-06 5300.850098
2005-12-07 5266.75
2005-12-08 5286.75
2005-12-09 5282.129883
2005-12-12 5301.209961
2005-12-13 5310.279785
2005-12-14 5286.759766
2005-12-15 5295.819824
2005-12-16 5353.660156
2005-12-19 5350.180176
2005-12-20 5356.600098
2005-12-21 5397.22998
2005-12-22 5398.279785
2005-12-23 5419.049805
2005-12-27 5444.839844
2005-12-28 5447.149902
2005-12-29 5458.580078
2005-12-30 5408.259766
2006-01-02 5449.97998
2006-01-03 5460.680176
2006-01-04 5523.620117
2006-01-05 5516.529785
2006-01-06 5536.319824
2006-01-09 5537.109863
2006-01-10 5494.709961
2006-01-11 5532.890137
2006-01-12 5542.129883
2006-01-13 5483.089844
2006-01-16 5514.640137
2006-01-17 5460.160156
2006-01-18 5395.609863
2006-01-19 5430.839844
2006-01-20 5349.02002
2006-01-23 5348.720215
2006-01-24 5334.299805
2006-01-25 5427.089844
2006-01-26 5548.910156
2006-01-27 5647.419922
2006-01-30 5660.029785
2006-01-31 5674.149902
2006-02-01 5726.529785
2006-02-02 5649.600098
2006-02-03 5657.120117
2006-02-06 5666.779785
2006-02-07 5672.919922
2006-02-08 5666.410156
2006-02-09 5743.680176
2006-02-10 5701.470215
2006-02-13 5756.330078
2006-02-14 5763.399902
2006-02-15 5764.370117
2006-02-16 5789.25
2006-02-17 5795.47998
2006-02-20 5793.950195
2006-02-21 5801.040039
2006-02-22 5862.060059
2006-02-23 5857.879883
2006-02-24 5870.790039
2006-02-27 5915.149902
2006-02-28 5796.040039
2006-03-01 5866.609863
2006-03-02 5783.490234
2006-03-03 5721.459961
2006-03-06 5754.060059
2006-03-07 5739.279785
2006-03-08 5673.359863
2006-03-09 5732.220215
2006-03-10 5804.919922
2006-03-13 5855.160156
2006-03-14 5870.879883
2006-03-15 5898.47998
2006-03-16 5897.790039
2006-03-17 5882.379883
2006-03-20 5902.790039
2006-03-21 5911.859863
2006-03-22 5932.310059
2006-03-23 5947.109863
2006-03-24 5973.140137
2006-03-27 5912.259766
2006-03-28 5890.629883
2006-03-29 5914.779785
2006-03-30 5984.189941
2006-03-31 5970.080078
2006-04-03 6024.049805
2006-04-04 6013.850098
2006-04-05 6029.200195
2006-04-06 6031.390137
2006-04-07 5952.919922
2006-04-10 6003.399902
2006-04-11 5908.470215
2006-04-12 5901.25
2006-04-13 5918.569824
2006-04-18 5902.580078
2006-04-19 5993.759766
2006-04-20 6063.279785
2006-04-21 6094.75
2006-04-24 6079.089844
2006-04-25 6078.799805
2006-04-26 6107.120117
2006-04-27 6067.740234
2006-04-28 6009.890137
2006-05-02 6051.290039
2006-05-03 5968.959961
2006-05-04 6039.319824
2006-05-05 6113.290039
2006-05-08 6127.97998
2006-05-09 6140.720215
2006-05-10 6118.379883
2006-05-11 6054.720215
2006-05-12 5916.279785
2006-05-15 5857.029785
2006-05-16 5851.919922
2006-05-17 5652.720215
2006-05-18 5666.069824
2006-05-19 5672.279785
2006-05-22 5546.240234
2006-05-23 5678.490234
2006-05-24 5587.22998
2006-05-25 5706.060059
2006-05-26 5788.359863
2006-05-29 5755.02002
2006-05-30 5622.430176
2006-05-31 5692.859863
2006-06-01 5707.589844
2006-06-02 5687.040039
2006-06-05 5621.189941
2006-06-06 5502.810059
2006-06-07 5543.930176
2006-06-08 5383.279785
2006-06-09 5464.080078
2006-06-12 5395.549805
2006-06-13 5292.140137
2006-06-14 5305.990234
2006-06-15 5422.220215
2006-06-16 5376.009766
2006-06-19 5439.22998
2006-06-20 5493.609863
2006-06-21 5503.410156
2006-06-22 5533.419922
2006-06-23 5529.740234
2006-06-26 5514.629883
2006-06-27 5459.149902
2006-06-28 5456.870117
2006-06-29 5581.669922
2006-06-30 5683.310059
2006-07-03 5712.689941
2006-07-04 5729.009766
2006-07-05 5625.629883
2006-07-06 5695.470215
2006-07-07 5681.850098
2006-07-10 5706.319824
2006-07-11 5616.040039
2006-07-12 5637.819824
2006-07-13 5527.290039
2006-07-14 5422.220215
2006-07-17 5416.959961
2006-07-18 5396.850098
2006-07-19 5539.290039
2006-07-20 5545.819824
2006-07-21 5451.009766
2006-07-24 5578.049805
2006-07-25 5565.759766
2006-07-26 5583.100098
2006-07-27 5659.069824
2006-07-28 5705.419922
2006-07-31 5681.970215
2006-08-01 5596.740234
2006-08-02 5680.819824
2006-08-03 5640.029785
2006-08-04 5723.029785
2006-08-07 5626.669922
2006-08-08 5651.919922
2006-08-09 5702.810059
2006-08-10 5630.959961
2006-08-11 5628.370117
2006-08-14 5692
2006-08-15 5776.799805
2006-08-16 5812.939941
2006-08-17 5833.509766
2006-08-18 5817.02002
2006-08-21 5794.830078
2006-08-22 5818.410156
2006-08-23 5775.540039
2006-08-24 5814.080078
2006-08-25 5811.470215
2006-08-28 5854.990234
2006-08-29 5847.02002
2006-08-30 5867.529785
2006-08-31 5859.569824
2006-09-01 5876.540039
2006-09-04 5909.720215
2006-09-05 5884.069824
2006-09-06 5813.060059
2006-09-07 5773.720215
2006-09-08 5795.259766
2006-09-11 5798.459961
2006-09-12 5873.850098
2006-09-13 5906.120117
2006-09-14 5907.370117
2006-09-15 5937.870117
2006-09-18 5926.330078
2006-09-19 5873.459961
2006-09-20 5954.379883
2006-09-21 5962.029785
2006-09-22 5883.319824
2006-09-25 5901.660156
2006-09-26 5960.629883
2006-09-27 5989.709961
2006-09-28 5989.160156
2006-09-29 6004.330078
2006-10-02 5999.459961
2006-10-03 5992.220215
2006-10-04 6046.370117
2006-10-05 6075.279785
2006-10-06 6085.819824
2006-10-09 6084.399902
2006-10-10 6117.709961
2006-10-11 6119.450195
2006-10-12 6160.279785
2006-10-13 6173.680176
2006-10-16 6186.540039
2006-10-17 6115.100098
2006-10-18 6182.779785
2006-10-19 6177.419922
2006-10-20 6202.819824
2006-10-23 6242.910156
2006-10-24 6247.52002
2006-10-25 6264.919922
2006-10-26 6284.189941
2006-10-27 6262.540039
2006-10-30 6258.189941
2006-10-31 6268.919922
2006-11-01 6291.899902
2006-11-02 6223.330078
2006-11-03 6241.149902
2006-11-06 6330.649902
2006-11-07 6361.959961
2006-11-08 6349.259766
2006-11-09 6358.680176
2006-11-10 6357.77002
2006-11-13 6393.72998
2006-11-14 6387.379883
2006-11-15 6430.890137
2006-11-16 6443.02002
2006-11-17 6412.359863
2006-11-20 6452.330078
2006-11-21 6460.390137
2006-11-22 6476.129883
2006-11-23 6475.25
2006-11-24 6411.959961
2006-11-27 6298.169922
2006-11-28 6281.680176
2006-11-29 6363.799805
2006-11-30 6309.189941
2006-12-01 6241.129883
2006-12-04 6295.22998
2006-12-05 6372.799805
2006-12-06 6369.509766
2006-12-07 6413.029785
2006-12-08 6427.410156
2006-12-11 6469.419922
2006-12-12 6476.169922
2006-12-13 6520.77002
2006-12-14 6552.580078
2006-12-15 6588.830078
2006-12-18 6597.25
2006-12-19 6553.509766
2006-12-20 6586.910156
2006-12-21 6573.959961
2006-12-22 6503.129883
2006-12-27 6608.859863
2006-12-28 6611.810059
2006-12-29 6596.919922
2007-01-02 6681.129883
2007-01-03 6691.319824
2007-01-04 6674.399902
2007-01-05 6593.089844
2007-01-08 6607.589844
2007-01-09 6614.370117
2007-01-10 6566.560059
2007-01-11 6687.299805
2007-01-12 6705.169922
2007-01-15 6731.740234
2007-01-16 6716.819824
2007-01-17 6701.700195
2007-01-18 6689.620117
2007-01-19 6747.169922
2007-01-22 6687.310059
2007-01-23 6678.930176
2007-01-24 6748.370117
2007-01-25 6719.580078
2007-01-26 6690.339844
2007-01-29 6726.009766
2007-01-30 6788.22998
2007-01-31 6789.109863
2007-02-01 6851.279785
2007-02-02 6885.759766
2007-02-05 6874.060059
2007-02-06 6875.700195
2007-02-07 6915.560059
2007-02-08 6876.72998
2007-02-09 6911.109863
2007-02-12 6859.450195
2007-02-13 6895.339844
2007-02-14 6961.180176
2007-02-15 6958.620117
2007-02-16 6957.069824
2007-02-19 6987.080078
2007-02-20 6982.910156
2007-02-21 6941.660156
2007-02-22 6973.72998
2007-02-23 6992.580078
2007-02-26 7027.589844
2007-02-27 6819.649902
2007-02-28 6715.439941
2007-03-01 6640.240234
2007-03-02 6603.319824
2007-03-05 6534.569824
2007-03-06 6595
2007-03-07 6617.75
2007-03-08 6713.22998
2007-03-09 6716.52002
2007-03-12 6715.490234
2007-03-13 6623.990234
2007-03-14 6447.700195
2007-03-15 6585.470215
2007-03-16 6579.870117
2007-03-19 6671.410156
2007-03-20 6700.290039
2007-03-21 6712.060059
2007-03-22 6856.959961
2007-03-23 6899.060059
2007-03-26 6828.819824
2007-03-27 6858.339844
2007-03-28 6816.890137
2007-03-29 6897.080078
2007-03-30 6917.029785
2007-04-02 6937.169922
2007-04-03 7045.560059
2007-04-04 7073.910156
2007-04-05 7099.910156
2007-04-10 7166.669922
2007-04-11 7152.830078
2007-04-12 7142.950195
2007-04-13 7212.069824
2007-04-16 7338.060059
2007-04-17 7348.830078
2007-04-18 7282.339844
2007-04-19 7242.72998
2007-04-20 7342.540039
2007-04-23 7335.620117
2007-04-24 7270.319824
2007-04-25 7343.080078
2007-04-26 7387.02002
2007-04-27 7378.120117
2007-04-30 7408.870117
2007-05-02 7455.930176
2007-05-03 7476.689941
2007-05-04 7516.759766
2007-05-07 7525.689941
2007-05-08 7442.200195
2007-05-09 7475.990234
2007-05-10 7415.330078
2007-05-11 7479.339844
2007-05-14 7459.609863
2007-05-15 7505.350098
2007-05-16 7481.25
2007-05-17 7499.5
2007-05-18 7607.540039
2007-05-21 7619.310059
2007-05-22 7659.390137
2007-05-23 7735.879883
2007-05-24 7697.379883
2007-05-25 7739.200195
2007-05-29 7781.040039
2007-05-30 7764.970215
2007-05-31 7883.040039
2007-06-01 7987.850098
2007-06-04 7976.790039
2007-06-05 7919.830078
2007-06-06 7730.049805
2007-06-07 7618.609863
2007-06-08 7590.5
2007-06-11 7706.100098
2007-06-12 7678.259766
2007-06-13 7680.759766
2007-06-14 7849.160156
2007-06-15 8030.640137
2007-06-18 8036.120117
2007-06-19 8033.52002
2007-06-20 8090.490234
2007-06-21 7964.709961
2007-06-22 7949.629883
2007-06-25 7930.609863
2007-06-26 7860.52002
2007-06-27 7801.22998
2007-06-28 7921.359863
2007-06-29 8007.319824
2007-07-02 7958.240234
2007-07-03 8050.680176
2007-07-04 8075.259766
2007-07-05 7987.129883
2007-07-06 8048.319824
2007-07-09 8077.390137
2007-07-10 7964.759766
2007-07-11 7898.540039
2007-07-12 8053.430176
2007-07-13 8092.77002
2007-07-16 8105.689941
2007-07-17 8038.209961
2007-07-18 7893.609863
2007-07-19 7991.209961
2007-07-20 7874.850098
2007-07-23 7944.209961
2007-07-24 7806.790039
2007-07-25 7692.549805
2007-07-26 7508.959961
2007-07-27 7451.680176
2007-07-30 7456.310059
2007-07-31 7584.140137
2007-08-01 7473.930176
2007-08-02 7534.129883
2007-08-03 7435.669922
2007-08-06 7444.450195
2007-08-07 7513.660156
2007-08-08 7605.939941
2007-08-09 7453.589844
2007-08-10 7343.259766
2007-08-13 7474.330078
2007-08-14 7425.069824
2007-08-15 7445.899902
2007-08-16 7270.069824
2007-08-17 7378.290039
2007-08-20 7407.529785
2007-08-21 7424.75
2007-08-22 7500.47998
2007-08-23 7511.959961
2007-08-24 7507.27002
2007-08-27 7485.990234
2007-08-28 7430.240234
2007-08-29 7439.180176
2007-08-30 7519.939941
2007-08-31 7638.169922
2007-09-03 7648.580078
2007-09-04 7721.77002
2007-09-05 7588.029785
2007-09-06 7621.720215
2007-09-07 7436.629883
2007-09-10 7375.439941
2007-09-11 7457.899902
2007-09-12 7472.990234
2007-09-13 7535.970215
2007-09-14 7497.740234
2007-09-17 7479.850098
2007-09-18 7575.209961
2007-09-19 7750.839844
2007-09-20 7735.089844
2007-09-21 7794.430176
2007-09-24 7787.919922
2007-09-25 7769.439941
2007-09-26 7804.149902
2007-09-27 7853.790039
2007-09-28 7861.509766
2007-10-01 7922.419922
2007-10-02 7946.790039
2007-10-03 7955.299805
2007-10-04 7944.990234
2007-10-05 8002.180176
2007-10-08 7974.370117
2007-10-09 7980.439941
2007-10-10 7986.569824
2007-10-11 8033.689941
2007-10-12 8041.259766
2007-10-15 7969.470215
2007-10-16 7962.640137
2007-10-17 7985.410156
2007-10-18 7921.399902
2007-10-19 7884.120117
2007-10-22 7794.939941
2007-10-23 7842.790039
2007-10-24 7828.959961
2007-10-25 7932.439941
2007-10-26 7949.169922
2007-10-29 8009.669922
2007-10-30 7977.939941
2007-10-31 8019.220215
2007-11-01 7880.850098
2007-11-02 7849.490234
2007-11-05 7807.549805
2007-11-06 7827.189941
2007-11-07 7799.620117
2007-11-08 7819.470215
2007-11-09 7812.399902
2007-11-12 7806.839844
2007-11-13 7777.560059
2007-11-14 7783.109863
2007-11-15 7667.029785
2007-11-16 7612.259766
2007-11-19 7511.970215
2007-11-20 7630.310059
2007-11-21 7518.419922
2007-11-22 7562.100098
2007-11-23 7608.959961
2007-11-26 7567.359863
2007-11-27 7531.350098
2007-11-28 7723.660156
2007-11-29 7765.189941
2007-11-30 7870.52002
2007-12-03 7837.259766
2007-12-04 7808.939941
2007-12-05 7944.77002
2007-12-06 7940.580078
2007-12-07 7994.069824
2007-12-10 8033.359863
2007-12-11 8009.419922
2007-12-12 8076.120117
2007-12-13 7928.310059
2007-12-14 7948.359863
2007-12-17 7825.439941
2007-12-18 7850.740234
2007-12-19 7837.319824
2007-12-20 7869.189941
2007-12-21 8002.669922
2007-12-27 8038.600098
2007-12-28 8067.319824
2008-01-02 7949.109863
2008-01-03 7908.410156
2008-01-04 7808.689941
2008-01-07 7817.169922
2008-01-08 7849.990234
2008-01-09 7782.709961
2008-01-10 7713.089844
2008-01-11 7717.950195
2008-01-14 7732.02002
2008-01-15 7566.379883
2008-01-16 7471.569824
2008-01-17 7413.529785
2008-01-18 7314.169922
2008-01-21 6790.189941
2008-01-22 6769.470215
2008-01-23 6439.209961
2008-01-24 6821.069824
2008-01-25 6816.740234
2008-01-28 6818.850098
2008-01-29 6892.959961
2008-01-30 6875.350098
2008-01-31 6851.75
2008-02-01 6968.669922
2008-02-04 7000.490234
2008-02-05 6765.25
2008-02-06 6847.509766
2008-02-07 6733.720215
2008-02-08 6767.279785
2008-02-11 6743.540039
2008-02-12 6967.839844
2008-02-13 6973.669922
2008-02-14 6962.279785
2008-02-15 6832.430176
2008-02-18 6967.549805
2008-02-19 7002.290039
2008-02-20 6899.680176
2008-02-21 6904.850098
2008-02-22 6806.290039
2008-02-25 6882.560059
2008-02-26 6985.970215
2008-02-27 6997.850098
2008-02-28 6862.52002
2008-02-29 6748.129883
2008-03-03 6689.950195
2008-03-04 6545.040039
2008-03-05 6683.709961
2008-03-06 6591.310059
2008-03-07 6513.990234
2008-03-10 6448.080078
2008-03-11 6524.569824
2008-03-12 6599.370117
2008-03-13 6500.560059
2008-03-14 6451.899902
2008-03-17 6182.299805
2008-03-18 6393.390137
2008-03-19 6361.220215
2008-03-20 6319.990234
2008-03-25 6524.709961
2008-03-26 6489.259766
2008-03-27 6578.060059
2008-03-28 6559.899902
2008-03-31 6534.970215
2008-04-01 6720.330078
2008-04-02 6777.439941
2008-04-03 6741.720215
2008-04-04 6763.390137
2008-04-07 6821.029785
2008-04-08 6771.97998
2008-04-09 6721.359863
2008-04-10 6704.319824
2008-04-11 6603.569824
2008-04-14 6554.490234
2008-04-15 6585.049805
2008-04-16 6702.839844
2008-04-17 6681.810059
2008-04-18 6843.080078
2008-04-21 6786.549805
2008-04-22 6728.299805
2008-04-23 6795.029785
2008-04-24 6821.319824
2008-04-25 6896.580078
2008-04-28 6925.330078
2008-04-29 6885.339844
2008-04-30 6948.819824
2008-05-02 7043.22998
2008-05-05 7052.080078
2008-05-06 7017.100098
2008-05-07 7076.25
2008-05-08 7071.899902
2008-05-09 7003.169922
2008-05-12 7035.950195
2008-05-13 7060.189941
2008-05-14 7083.240234
2008-05-15 7081.049805
2008-05-16 7156.549805
2008-05-19 7225.939941
2008-05-20 7118.5
2008-05-21 7040.830078
2008-05-22 7070.330078
2008-05-23 6944.049805
2008-05-26 6953.839844
2008-05-27 6958.660156
2008-05-28 7033.839844
2008-05-29 7055.029785
2008-05-30 7096.790039
2008-06-02 7008.77002
2008-06-03 7019.129883
2008-06-04 6965.430176
2008-06-05 6941.830078
2008-06-06 6803.810059
2008-06-09 6815.629883
2008-06-10 6771.100098
2008-06-11 6650.259766
2008-06-12 6714.52002
2008-06-13 6765.319824
2008-06-16 6729.879883
2008-06-17 6796.160156
2008-06-18 6728.910156
2008-06-19 6721.169922
2008-06-20 6578.439941
2008-06-23 6589.459961
2008-06-24 6536.060059
2008-06-25 6617.839844
2008-06-26 6459.600098
2008-06-27 6421.910156
